Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Purchase History,Interactions with Customer Service,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language
50515,50,0,4,1,21,4,113551,10/22/2021,4,4,Phone,Morning,German
34672,69,0,4,0,17,1,71629,9/28/2021,4,0,Phone,Afternoon,French
27397,47,0,4,3,26,5,48950,12/25/2023,3,2,Phone,Anytime,German
35588,27,1,4,1,22,1,86822,7/27/2022,1,4,Mail,Morning,German
85848,19,0,0,4,18,4,142208,11/23/2020,0,2,In-Person Meeting,Evening,German
89186,68,1,3,0,24,3,122517,7/24/2020,2,0,Phone,Evening,German
88225,37,1,2,0,23,8,70496,8/14/2022,4,4,In-Person Meeting,Weekends,French
73512,43,1,1,4,8,8,95179,10/26/2018,2,3,In-Person Meeting,Anytime,German
66994,68,0,0,4,26,0,49341,07-06-2022,1,4,Phone,Morning,English
67476,30,1,0,0,31,8,131717,08-04-2018,2,0,In-Person Meeting,Evening,Spanish
83753,42,0,2,2,27,7,38433,5/14/2021,3,4,Mail,Evening,Mandarin
9758,26,0,0,4,18,4,119657,03-07-2018,1,0,Text,Morning,Mandarin
78372,64,0,0,0,16,7,94272,12-07-2020,2,2,Mail,Afternoon,Mandarin
84997,55,1,1,4,29,0,125235,2/16/2018,1,4,Phone,Weekends,French
49376,69,1,4,0,3,0,27689,7/21/2019,0,2,Mail,Weekends,Mandarin
16011,67,1,2,1,12,5,105968,1/19/2023,0,2,Email,Morning,German
31845,24,1,3,4,19,1,53371,7/13/2020,3,0,Phone,Morning,German
92358,22,0,4,1,9,1,133413,09-02-2023,1,0,In-Person Meeting,Afternoon,French
84339,24,1,0,2,10,0,43162,10-11-2021,1,1,Mail,Evening,German
68213,24,0,3,0,19,2,40259,5/19/2019,4,1,Text,Morning,German
12108,34,1,0,1,5,6,34380,09-02-2022,0,3,Email,Morning,English
96095,41,0,4,2,2,8,68729,09-04-2019,2,1,Phone,Morning,French
78355,38,1,3,3,33,8,98104,04-12-2020,2,4,Phone,Morning,French
62970,37,1,3,2,23,3,119083,2/14/2022,1,1,Mail,Weekends,German
77972,24,1,0,0,20,7,146244,5/23/2019,4,3,Phone,Morning,English
84733,25,1,3,2,5,4,51671,9/21/2018,1,0,In-Person Meeting,Weekends,German
71202,52,1,4,3,20,2,133204,1/24/2019,4,2,In-Person Meeting,Evening,German
5474,48,1,3,2,5,4,27994,03-05-2022,4,4,Mail,Weekends,Spanish
28264,44,0,2,1,8,4,121064,11/20/2023,2,4,Email,Weekends,French
72045,65,1,0,2,32,4,98997,5/21/2020,1,1,In-Person Meeting,Evening,French
53065,52,0,4,4,6,6,65933,1/25/2021,3,1,Email,Afternoon,French
59546,62,1,0,0,29,4,145307,02-12-2018,0,4,Email,Morning,English
78245,69,1,2,4,9,7,23770,7/14/2018,3,2,Mail,Anytime,Spanish
89637,40,0,3,4,22,8,69854,8/18/2020,2,4,Text,Afternoon,Mandarin
68650,62,0,2,4,19,1,69725,3/16/2020,2,4,In-Person Meeting,Weekends,French
78733,70,1,0,0,5,2,49993,5/26/2018,1,1,Text,Morning,German
3246,32,1,4,3,3,7,35162,1/28/2018,2,0,In-Person Meeting,Weekends,French
84956,53,0,1,1,13,4,39720,1/23/2018,4,4,Text,Weekends,French
31072,55,0,0,2,15,4,53256,08-10-2021,0,3,In-Person Meeting,Morning,Spanish
37455,50,1,0,4,1,8,115408,4/25/2019,4,2,Mail,Weekends,German
88934,48,0,4,1,6,5,146887,5/15/2022,0,1,Mail,Anytime,English
66308,40,0,3,4,23,4,102166,2/14/2022,0,1,Mail,Evening,English
65125,38,1,1,2,4,8,39832,10-07-2020,4,2,Mail,Weekends,German
32165,44,1,3,2,15,3,67872,07-09-2022,0,4,Phone,Evening,German
11841,22,1,4,0,14,5,57882,04-09-2018,1,2,In-Person Meeting,Morning,French
94762,26,1,2,0,23,0,105609,4/23/2020,1,2,Text,Afternoon,French
69461,28,1,4,3,29,3,25450,09-04-2020,1,2,Email,Weekends,English
11141,21,1,0,2,5,2,33218,07-11-2023,1,2,Mail,Morning,Mandarin
88576,64,0,3,0,10,6,125393,9/20/2020,0,2,Phone,Anytime,English
68253,23,0,3,4,1,4,25036,6/26/2022,0,2,In-Person Meeting,Afternoon,French
47982,41,0,0,3,33,6,71424,5/21/2021,0,2,In-Person Meeting,Weekends,German
34471,38,1,0,0,33,7,21170,11/19/2019,1,1,Text,Afternoon,English
38006,69,0,0,4,14,5,115838,01-06-2018,0,0,Phone,Evening,Mandarin
76112,49,0,4,1,18,6,109103,6/25/2018,4,3,In-Person Meeting,Morning,French
40954,30,0,1,0,19,7,86600,09-06-2021,1,4,Email,Morning,German
65855,41,1,2,1,19,6,51721,2/27/2021,1,1,Text,Evening,English
62995,54,0,1,4,0,0,112465,5/18/2020,4,0,Phone,Morning,Mandarin
85587,56,1,1,4,11,5,146060,09-06-2019,2,0,In-Person Meeting,Anytime,Mandarin
26279,41,0,4,0,28,0,52580,03-09-2020,4,0,Email,Morning,Mandarin
50971,52,0,0,1,24,0,83847,10/24/2018,0,4,In-Person Meeting,Morning,German
76882,39,0,1,1,24,1,64263,2/15/2023,1,0,In-Person Meeting,Morning,English
91058,48,1,1,1,1,3,108103,01-04-2018,4,0,Phone,Anytime,French
78286,38,1,3,0,27,8,57093,11-09-2021,2,4,Phone,Morning,English
12792,63,1,3,2,23,7,38790,3/22/2018,3,1,Mail,Weekends,German
71820,22,0,4,1,14,3,43785,7/26/2021,1,2,In-Person Meeting,Weekends,French
46198,37,1,1,1,10,3,56492,05-06-2020,2,3,Text,Morning,English
15478,51,0,2,4,4,0,122071,5/23/2019,1,4,Email,Weekends,German
35427,43,1,2,4,11,6,43408,6/25/2018,3,0,Text,Weekends,English
33342,30,0,4,0,9,3,22735,2/28/2021,1,2,In-Person Meeting,Weekends,French
27763,30,0,3,0,1,2,74044,05-12-2021,0,0,Phone,Weekends,German
74991,34,1,4,1,19,4,21382,07-01-2019,3,3,Email,Morning,German
82424,20,0,0,0,27,5,120334,10-09-2018,1,3,Email,Evening,Mandarin
63532,36,1,2,1,5,1,106136,11/21/2022,4,3,Phone,Morning,English
74656,41,1,3,2,34,8,75365,11/28/2019,3,3,Email,Anytime,French
74354,20,1,1,3,29,0,73265,09-09-2018,1,2,Phone,Afternoon,Spanish
23089,65,1,3,2,23,5,111581,12/24/2023,3,0,Mail,Weekends,German
49510,32,1,0,4,13,2,145500,03-11-2022,3,2,Text,Evening,Mandarin
47426,70,1,0,4,30,7,82823,5/18/2021,2,4,Email,Morning,German
66803,47,0,1,2,25,2,26086,10-07-2020,0,1,Mail,Weekends,German
70792,70,0,2,4,27,7,53571,05-01-2022,2,3,Phone,Evening,English
90351,25,0,1,4,1,6,31282,02-05-2023,2,4,Email,Evening,German
66336,24,1,0,4,8,3,109772,05-06-2019,0,0,Phone,Weekends,Mandarin
76840,35,0,1,4,19,2,73987,4/13/2020,1,0,Email,Morning,Mandarin
86869,32,0,1,3,31,5,105513,04-06-2023,4,3,In-Person Meeting,Evening,Spanish
70559,41,0,0,4,33,8,121425,10/22/2022,2,1,Mail,Afternoon,French
99038,24,0,0,4,11,2,24242,09-12-2023,1,2,Phone,Weekends,Spanish
96310,45,1,0,0,17,4,141683,04-01-2022,1,4,Email,Evening,French
10538,30,0,2,3,9,4,49095,02-10-2019,3,0,In-Person Meeting,Morning,Spanish
52086,35,0,0,1,4,7,72558,3/22/2023,2,0,Email,Afternoon,Spanish
27407,64,1,0,2,12,0,124657,08-12-2022,3,1,Mail,Afternoon,French
45222,44,1,3,3,13,0,37899,08-06-2023,2,4,Mail,Evening,English
77111,30,0,3,4,11,1,39141,12-02-2018,2,3,Email,Morning,Spanish
74970,41,1,0,1,26,0,96338,7/28/2023,1,2,Phone,Morning,Mandarin
67860,24,0,4,4,16,4,139087,2/16/2020,4,4,Phone,Weekends,Spanish
76292,36,1,3,4,3,1,120614,10-02-2018,1,3,Mail,Weekends,English
64878,20,0,2,2,3,6,121085,1/20/2019,1,2,Email,Afternoon,French
13257,70,0,0,3,25,0,149613,12/13/2020,2,2,Text,Morning,Mandarin
25387,34,1,2,4,13,3,90059,11/28/2019,3,4,In-Person Meeting,Morning,German
29751,56,0,1,3,11,6,94588,02-05-2019,1,2,Email,Evening,Spanish
76816,56,0,3,0,16,3,44857,9/27/2018,1,2,In-Person Meeting,Weekends,Mandarin
83083,54,0,2,1,6,5,79913,12/28/2020,0,0,In-Person Meeting,Anytime,Spanish
37399,43,0,2,4,5,7,48103,08-04-2022,3,1,In-Person Meeting,Weekends,English
15102,38,1,2,3,15,6,42295,4/16/2022,1,4,In-Person Meeting,Morning,German
64932,68,1,1,2,11,2,138852,03-08-2022,0,0,Email,Weekends,German
10937,57,0,0,3,28,4,53272,04-03-2018,4,3,In-Person Meeting,Weekends,Mandarin
76991,24,1,3,4,5,1,56903,01-11-2021,0,0,Email,Weekends,English
30254,51,1,2,2,27,5,119364,4/25/2023,1,1,Email,Afternoon,French
74299,31,1,4,0,14,1,36250,1/20/2022,4,4,Mail,Weekends,Mandarin
22184,22,0,4,0,24,3,72143,3/14/2023,4,0,In-Person Meeting,Anytime,German
36512,41,1,1,4,6,2,89517,12/17/2021,2,4,Email,Weekends,German
55496,31,1,2,3,6,7,32522,08-12-2019,0,0,Email,Weekends,German
47851,38,1,4,1,8,6,46859,12/15/2023,4,2,In-Person Meeting,Evening,English
24471,68,0,0,3,6,7,25814,5/25/2023,1,1,Phone,Morning,Mandarin
17881,54,1,1,4,19,8,39265,6/22/2022,0,1,In-Person Meeting,Afternoon,German
47205,54,1,0,3,15,7,71172,5/27/2023,3,3,Mail,Evening,German
88690,36,0,3,0,10,4,63433,07-06-2022,1,3,In-Person Meeting,Weekends,Mandarin
87644,46,1,3,1,7,2,81005,1/14/2019,4,0,Phone,Morning,English
69361,56,1,2,0,9,3,107414,2/18/2019,1,0,Phone,Morning,Spanish
66761,54,1,4,4,7,8,123726,12-07-2018,1,4,In-Person Meeting,Evening,Spanish
10597,57,1,3,4,24,5,121045,09-07-2018,0,4,Email,Weekends,Spanish
87194,55,1,0,0,18,3,131962,02-10-2019,1,0,In-Person Meeting,Weekends,German
77047,69,0,4,1,17,8,40063,04-11-2023,3,0,Phone,Evening,German
2759,60,0,0,3,28,7,96992,03-04-2021,3,0,Mail,Anytime,Mandarin
21476,69,0,3,4,8,3,131306,7/23/2020,3,1,Email,Morning,French
3362,44,0,3,1,17,5,117075,1/13/2022,1,0,Mail,Morning,German
72695,51,0,4,4,11,0,112357,6/26/2018,0,0,In-Person Meeting,Evening,Spanish
76840,42,0,3,1,33,8,85997,9/27/2022,3,4,In-Person Meeting,Morning,French
95692,26,1,3,1,16,1,85763,12/16/2019,0,1,Email,Weekends,English
89313,32,1,2,2,14,0,122759,12/22/2020,2,1,Text,Anytime,German
10049,64,0,3,2,14,8,41757,08-09-2023,3,3,In-Person Meeting,Morning,German
82755,22,0,4,1,23,0,56109,02-12-2018,1,1,Mail,Evening,German
67876,36,1,4,2,4,3,118203,10/21/2023,4,3,In-Person Meeting,Afternoon,German
68755,25,1,3,1,2,5,71953,10-09-2022,1,2,Mail,Weekends,English
78457,37,1,2,2,4,1,32395,09-07-2020,1,0,Mail,Morning,German
69762,58,0,3,1,18,5,73624,3/23/2020,0,2,Text,Afternoon,German
12237,40,0,0,4,14,7,143848,09-10-2020,3,1,In-Person Meeting,Afternoon,French
29280,35,1,1,3,23,1,83369,02-07-2018,1,1,Mail,Morning,English
90004,46,1,4,2,31,4,144148,08-07-2023,3,0,Email,Anytime,French
47277,32,1,4,0,33,4,145248,03-08-2021,1,1,In-Person Meeting,Weekends,English
9799,67,0,1,2,11,6,24200,6/13/2022,3,2,Text,Morning,Spanish
59822,27,0,2,2,4,8,114663,08-10-2020,1,3,Mail,Morning,Spanish
95293,65,0,1,3,31,5,102506,07-10-2019,1,4,In-Person Meeting,Morning,Spanish
33984,33,1,1,3,5,6,83008,3/15/2018,1,3,In-Person Meeting,Anytime,German
45165,69,1,0,4,18,3,103796,07-07-2019,1,0,Phone,Afternoon,French
67264,26,0,2,0,28,1,71105,12/20/2018,1,2,In-Person Meeting,Afternoon,English
72065,25,1,0,1,11,1,93412,9/17/2020,0,2,In-Person Meeting,Weekends,French
40198,68,0,3,0,6,2,104754,05-10-2019,1,2,Text,Weekends,English
37953,20,0,0,4,5,5,91114,12-11-2021,3,1,Phone,Anytime,Spanish
84977,45,0,4,3,21,3,118960,6/14/2019,4,4,Mail,Weekends,Mandarin
23871,64,0,2,2,20,2,71605,4/15/2022,1,1,Phone,Morning,English
85794,56,1,3,2,9,0,143208,3/26/2023,3,0,Phone,Weekends,French
96489,68,0,3,1,4,1,34828,09-04-2021,0,2,Email,Afternoon,French
96843,69,0,4,1,23,7,32623,5/28/2018,1,3,In-Person Meeting,Afternoon,French
66766,46,1,3,1,22,1,81847,7/25/2022,3,2,Mail,Weekends,English
83285,46,1,0,4,5,8,39278,12-10-2023,3,4,Email,Weekends,Spanish
88314,47,0,2,2,18,1,116330,8/13/2022,4,1,Mail,Evening,French
86680,38,0,2,0,34,2,32905,04-09-2022,1,4,Mail,Evening,English
95366,26,0,0,4,9,8,36411,02-12-2020,3,0,Phone,Weekends,French
52124,62,0,3,1,23,7,91374,11/22/2018,1,1,In-Person Meeting,Anytime,English
12984,20,1,3,4,1,7,147798,7/20/2021,0,3,Mail,Weekends,Mandarin
80748,62,0,4,1,9,7,68971,03-05-2022,4,2,Mail,Weekends,English
55701,43,0,3,2,10,7,85128,10/13/2019,3,4,Mail,Morning,Spanish
64278,68,1,3,0,7,4,106940,05-04-2023,1,0,Phone,Morning,English
65129,28,0,3,3,1,6,113721,10/15/2021,4,1,Text,Evening,German
34937,42,0,2,3,20,1,47306,12/17/2021,2,0,In-Person Meeting,Weekends,Spanish
4101,46,0,4,1,1,0,79800,11/25/2022,2,1,Phone,Anytime,French
93201,20,1,2,4,0,5,53807,6/22/2022,4,0,Text,Anytime,French
31647,65,1,2,1,2,7,109370,11/28/2021,4,1,Mail,Afternoon,Mandarin
28125,30,1,3,0,27,0,118919,01-06-2019,1,3,Mail,Morning,Mandarin
31676,68,1,4,1,30,0,83772,11-07-2022,0,2,Phone,Evening,French
22177,35,0,0,0,8,4,45732,10-07-2023,1,0,Phone,Afternoon,German
45658,26,1,4,4,15,0,43185,12/17/2018,4,2,Mail,Anytime,French
78310,23,0,0,2,1,2,62019,04-10-2022,2,1,In-Person Meeting,Weekends,French
77428,45,0,4,2,17,5,69396,05-06-2022,4,1,Text,Afternoon,French
67011,66,0,2,1,25,0,136483,10-10-2018,1,3,Email,Weekends,French
58869,54,1,0,2,30,4,28434,11/14/2020,0,3,Mail,Evening,Mandarin
78663,41,0,1,2,34,7,123916,10/25/2020,1,3,Phone,Evening,German
37457,51,1,2,4,26,7,52030,8/26/2022,3,1,In-Person Meeting,Anytime,English
68700,68,0,4,3,18,0,94082,12-05-2022,1,3,Text,Afternoon,German
28496,24,1,1,3,13,6,104913,12-05-2022,0,2,Phone,Evening,German
63025,36,0,0,3,11,3,117726,4/23/2018,3,2,In-Person Meeting,Weekends,German
14264,27,1,1,1,26,0,82145,01-04-2023,1,3,Mail,Evening,Mandarin
86137,45,0,2,0,15,6,85271,1/18/2021,3,4,Phone,Morning,German
8156,21,0,0,0,0,5,107658,10/17/2019,4,2,Mail,Morning,French
4099,50,1,1,2,3,1,39023,02-06-2020,4,2,Phone,Weekends,Mandarin
81664,66,1,2,4,23,4,23654,9/13/2020,3,2,In-Person Meeting,Evening,Mandarin
86725,37,0,1,0,16,1,121192,05-04-2023,2,2,In-Person Meeting,Anytime,Mandarin
54747,69,1,1,0,13,0,55337,03-06-2021,1,0,Email,Morning,German
62606,33,0,0,0,33,4,28888,01-10-2023,1,1,Text,Morning,English
61650,25,1,2,1,10,8,124471,7/13/2022,3,1,Phone,Anytime,French
7586,63,0,0,4,0,4,54838,07-03-2019,1,2,In-Person Meeting,Evening,Spanish
9941,20,0,4,2,15,0,74194,2/21/2019,4,2,Phone,Anytime,Spanish
66522,36,0,0,1,9,5,123685,12-10-2023,1,3,Phone,Morning,French
88326,31,1,3,4,20,3,64130,01-07-2021,1,2,Mail,Anytime,Spanish
58087,57,0,0,2,13,3,49572,06-03-2018,0,2,Phone,Morning,English
87597,38,1,0,3,9,2,144523,3/15/2021,4,0,Email,Weekends,Spanish
78427,30,1,0,0,8,8,50383,09-10-2022,4,0,Phone,Morning,French
8366,24,0,4,1,27,8,121336,11-05-2022,3,2,Phone,Afternoon,Mandarin
88911,37,0,2,3,12,5,140316,01-11-2019,0,2,Text,Weekends,Mandarin
45927,23,0,1,3,23,4,58156,4/25/2020,3,4,Text,Weekends,German
4329,51,0,2,3,34,8,113478,4/17/2023,1,4,Text,Morning,Mandarin
81003,37,1,2,4,8,1,52849,7/18/2020,1,2,Email,Weekends,German
17967,24,1,3,1,21,0,54692,01-07-2020,3,4,Phone,Weekends,Spanish
59802,48,1,3,2,14,4,84010,2/20/2020,0,2,Phone,Afternoon,English
6075,26,1,4,0,2,7,93318,4/17/2018,0,1,In-Person Meeting,Anytime,German
1970,69,1,3,1,6,4,109002,10/15/2021,4,1,In-Person Meeting,Evening,French
87897,69,1,3,4,22,4,143755,5/23/2021,2,2,Phone,Evening,Mandarin
24481,56,0,3,3,4,1,68709,06-05-2018,1,3,Text,Weekends,German
87695,48,1,0,0,25,4,120434,6/24/2023,0,0,Phone,Weekends,Spanish
2388,54,1,2,1,12,0,39432,09-08-2021,3,0,Mail,Afternoon,German
21148,24,1,0,1,0,1,32127,1/20/2020,4,1,In-Person Meeting,Morning,French
35456,69,1,2,3,4,4,70486,07-02-2018,4,4,In-Person Meeting,Weekends,German
14128,47,1,4,3,18,1,65853,02-02-2022,1,2,Email,Weekends,French
32513,50,1,2,2,32,1,37518,4/17/2023,1,0,In-Person Meeting,Morning,English
65383,56,0,0,0,28,3,116757,6/14/2021,0,1,Phone,Weekends,Spanish
83372,54,1,2,1,6,2,147243,08-04-2020,0,1,Phone,Weekends,Mandarin
86345,64,1,0,0,28,8,117830,3/13/2019,3,1,Text,Evening,Mandarin
16855,40,0,0,2,10,2,146412,11-10-2022,2,1,Text,Evening,Spanish
89766,31,0,3,3,20,0,37423,08-02-2018,1,4,Mail,Morning,English
25861,63,1,0,3,22,5,129316,1/22/2018,4,3,Phone,Morning,German
21219,69,1,0,0,15,6,118635,9/26/2020,2,2,Mail,Weekends,Spanish
9814,54,1,3,1,21,3,58845,09-10-2023,1,4,Email,Morning,French
13301,35,0,4,4,9,1,82065,8/15/2020,3,1,Phone,Morning,German
96612,47,1,4,0,5,5,30358,9/27/2023,1,0,Text,Weekends,English
67541,34,0,4,1,30,2,126474,05-03-2018,0,1,In-Person Meeting,Morning,Mandarin
72813,62,1,0,4,29,6,26584,07-02-2018,1,0,Mail,Weekends,German
5535,68,1,1,1,23,6,38474,11/19/2019,4,2,Phone,Weekends,German
77110,52,0,0,2,7,6,127869,12/14/2018,2,1,Mail,Morning,Mandarin
37770,28,0,0,0,13,7,43734,8/24/2023,3,4,Mail,Weekends,German
83160,57,0,1,1,34,0,110159,5/27/2018,2,3,Mail,Afternoon,Mandarin
3677,25,0,1,1,28,2,143921,9/19/2019,0,0,Mail,Anytime,German
11394,56,1,3,2,10,5,133828,05-12-2020,0,0,Email,Weekends,German
40574,62,1,0,3,24,1,92780,06-11-2020,2,4,In-Person Meeting,Weekends,Mandarin
33914,61,1,2,0,24,1,56853,7/15/2021,0,0,Phone,Morning,German
78635,39,1,4,3,13,4,62923,3/22/2019,3,2,Text,Weekends,Spanish
28417,45,0,3,2,31,0,34559,04-09-2022,1,3,In-Person Meeting,Morning,French
11947,32,0,2,1,16,8,42502,3/17/2023,1,0,In-Person Meeting,Afternoon,English
22545,68,1,3,1,19,8,38351,6/25/2020,2,3,In-Person Meeting,Afternoon,English
46112,22,1,3,0,25,7,75122,5/17/2020,3,2,In-Person Meeting,Evening,French
89264,65,1,0,1,1,1,106003,10/25/2018,1,4,Text,Morning,German
11724,44,0,4,1,27,4,82611,1/13/2021,0,1,Mail,Morning,English
13077,68,0,3,2,1,1,67665,8/26/2022,3,0,Phone,Evening,German
76936,47,1,3,3,33,5,90171,11/14/2018,4,2,In-Person Meeting,Weekends,German
55187,23,0,2,1,26,5,24680,8/26/2023,0,4,Text,Afternoon,French
7249,25,1,4,3,12,4,116715,11/20/2023,1,0,In-Person Meeting,Anytime,German
87060,65,0,0,3,20,2,132325,10-03-2019,3,0,Text,Weekends,French
50222,30,1,4,0,3,2,125152,01-04-2022,3,2,Email,Afternoon,French
67407,29,1,4,0,3,2,115813,9/14/2020,1,4,In-Person Meeting,Afternoon,Mandarin
36030,31,1,3,4,22,5,36531,04-03-2018,3,0,Phone,Weekends,Spanish
19616,44,0,3,0,17,3,116647,12-03-2023,0,1,In-Person Meeting,Anytime,Mandarin
91325,67,1,2,3,22,6,55568,04-03-2023,1,3,In-Person Meeting,Morning,Spanish
43088,54,0,1,1,23,4,37259,3/13/2021,4,1,In-Person Meeting,Afternoon,French
88855,64,1,2,0,2,8,106722,1/16/2021,3,1,Text,Weekends,German
5056,69,1,0,1,31,3,51715,07-12-2018,3,0,Phone,Morning,German
4487,70,0,0,2,7,6,98469,10-04-2023,1,1,In-Person Meeting,Morning,English
63033,51,1,1,0,28,7,129448,5/24/2019,3,4,Email,Evening,English
56789,46,1,4,1,7,6,35278,4/17/2022,4,1,Email,Afternoon,Spanish
80276,45,1,0,4,27,2,70724,1/24/2019,1,4,Email,Evening,German
81570,52,0,0,4,31,7,54895,08-11-2019,1,3,In-Person Meeting,Evening,French
87919,20,1,4,2,9,4,24740,01-05-2023,3,2,Mail,Morning,Mandarin
35109,69,0,0,4,27,2,32856,1/13/2022,1,4,Phone,Evening,French
38649,69,0,2,2,0,1,146944,3/13/2023,4,4,In-Person Meeting,Morning,English
64926,21,1,4,0,19,8,139496,4/17/2019,3,2,In-Person Meeting,Morning,Mandarin
41170,54,0,1,1,5,3,75283,12/23/2023,4,0,Phone,Morning,Spanish
87535,60,1,3,3,29,1,95956,10/28/2022,2,0,In-Person Meeting,Weekends,English
98227,67,1,1,0,15,7,119907,09-10-2023,1,2,Phone,Anytime,Mandarin
32150,46,0,0,3,5,2,38661,5/26/2018,3,4,Phone,Morning,German
15494,19,0,3,4,8,0,38059,1/22/2018,3,4,In-Person Meeting,Morning,English
87416,27,1,1,4,29,3,51274,8/22/2018,3,2,In-Person Meeting,Morning,German
76111,65,1,1,0,14,1,145628,11/26/2021,3,1,Text,Evening,German
43298,31,1,4,1,16,8,115354,02-02-2018,4,3,In-Person Meeting,Morning,German
74591,31,0,3,1,1,7,132451,6/18/2019,1,0,Mail,Anytime,French
35522,48,1,2,3,27,1,135642,07-07-2018,1,2,In-Person Meeting,Weekends,German
83020,50,0,1,4,4,8,38716,9/21/2018,2,4,Text,Weekends,Spanish
13893,56,1,2,4,19,7,52372,11-07-2018,1,2,In-Person Meeting,Evening,French
72899,26,0,3,2,28,6,115625,3/16/2018,3,2,Phone,Evening,German
10955,41,1,0,1,8,3,92218,12/24/2018,1,2,In-Person Meeting,Morning,Mandarin
47122,43,0,1,4,21,0,118360,2/22/2022,4,0,In-Person Meeting,Evening,French
1355,36,0,4,0,16,7,56700,02-08-2022,2,0,Phone,Weekends,German
44302,54,0,2,3,19,7,39787,07-04-2018,2,1,In-Person Meeting,Afternoon,Spanish
2767,58,0,2,0,23,3,51622,01-08-2018,1,0,In-Person Meeting,Morning,English
45466,40,0,3,1,16,8,56728,10-10-2020,4,0,Text,Weekends,English
88790,21,1,2,0,4,8,50082,10/21/2019,3,0,Email,Morning,German
26848,53,0,4,4,17,0,37117,8/22/2021,0,0,In-Person Meeting,Weekends,German
24430,55,0,1,2,19,3,145363,10-02-2019,0,2,In-Person Meeting,Afternoon,French
40205,68,1,4,4,18,7,49845,12-01-2020,3,1,In-Person Meeting,Weekends,Mandarin
66800,33,0,0,0,19,6,34688,3/15/2019,0,3,In-Person Meeting,Morning,Mandarin
6304,69,1,4,0,17,8,125377,4/13/2020,0,1,Text,Weekends,English
78200,52,0,2,1,29,2,61920,11/17/2023,1,4,In-Person Meeting,Morning,Mandarin
5189,29,0,0,0,9,4,144105,11/22/2022,4,4,Email,Weekends,English
12253,31,0,4,2,16,1,98384,7/16/2019,3,1,Mail,Weekends,Spanish
33901,30,0,4,2,6,4,49866,12/13/2021,2,2,Text,Weekends,Spanish
87113,53,0,2,3,7,6,119813,9/28/2018,4,1,In-Person Meeting,Weekends,French
46465,56,1,2,2,20,5,116297,01-12-2022,2,2,Mail,Morning,French
97217,45,1,1,0,3,7,82589,3/16/2018,2,4,Mail,Afternoon,Mandarin
69320,45,1,3,0,16,8,122046,3/14/2019,3,2,Mail,Afternoon,Mandarin
88297,37,1,0,4,7,7,52731,11-01-2020,4,1,Mail,Weekends,French
79976,25,1,3,0,7,4,121197,02-12-2023,4,1,Phone,Weekends,Mandarin
60868,62,0,2,0,21,7,72805,05-03-2018,4,0,Email,Afternoon,Mandarin
57305,21,0,4,1,22,6,34563,10/15/2023,0,2,Phone,Anytime,German
95793,37,0,2,3,24,7,148061,04-12-2023,1,2,Text,Afternoon,German
79602,61,0,0,2,17,3,70263,07-04-2023,0,1,In-Person Meeting,Afternoon,English
71252,21,1,3,0,27,7,145930,06-05-2020,0,0,Text,Evening,German
34180,67,1,3,4,23,3,88094,11-07-2021,0,1,Phone,Morning,German
14660,57,1,4,0,10,7,24976,12-01-2018,0,1,Mail,Evening,French
13350,62,1,0,0,33,0,76327,2/28/2020,2,0,Phone,Evening,Spanish
76264,69,1,0,3,26,7,22074,1/20/2022,1,0,Phone,Afternoon,Spanish
78083,18,0,1,2,20,6,37743,5/25/2021,4,2,Phone,Evening,French
30324,51,0,2,1,34,1,37767,10-11-2018,2,2,In-Person Meeting,Evening,French
66996,35,1,4,4,27,5,112676,4/14/2019,1,2,Mail,Afternoon,English
63628,51,1,0,4,11,1,70019,04-01-2019,3,3,In-Person Meeting,Evening,Spanish
86430,42,0,4,2,25,0,40208,1/26/2021,2,1,Mail,Weekends,German
84388,23,1,3,0,25,5,96572,09-05-2023,0,2,Phone,Evening,French
65611,40,1,0,2,20,8,70115,8/14/2023,3,0,In-Person Meeting,Afternoon,French
31087,38,1,1,1,0,7,36064,07-03-2018,3,4,Text,Weekends,French
88575,38,0,4,4,1,6,71197,12-02-2023,4,2,Mail,Morning,German
26823,63,0,0,0,19,3,49846,12-12-2023,3,0,In-Person Meeting,Weekends,German
86403,63,1,3,1,27,4,96610,02-04-2020,0,0,Text,Afternoon,Spanish
66858,29,1,2,1,18,8,56417,08-05-2019,0,2,In-Person Meeting,Evening,French
75560,33,0,1,0,9,4,34785,06-11-2018,2,1,In-Person Meeting,Morning,English
39859,25,0,0,3,4,6,100416,03-02-2023,0,0,Mail,Weekends,Spanish
9707,60,0,0,1,28,2,109686,10/24/2018,0,4,Email,Evening,German
72662,38,1,2,0,34,3,117217,05-04-2023,3,4,Email,Morning,German
53890,39,0,1,0,21,4,37088,01-10-2023,0,4,In-Person Meeting,Morning,French
82589,40,0,3,4,11,3,135189,1/27/2022,1,4,Phone,Morning,Mandarin
24276,38,1,2,2,6,6,36567,03-04-2020,1,0,Mail,Evening,English
15003,61,1,3,1,31,5,57726,3/16/2020,4,1,Phone,Evening,Mandarin
9595,40,1,2,2,21,3,116982,07-06-2019,4,3,Phone,Morning,English
3321,32,1,0,1,6,3,122216,11/22/2021,3,0,Email,Evening,Spanish
8813,44,1,4,1,2,5,72105,07-05-2022,1,0,Phone,Anytime,French
71767,68,0,4,0,29,1,25863,2/26/2019,0,3,Mail,Anytime,English
